Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.5993249191551822,15.522842349721131,6.13921868093379,0.43513119785369386,0.014193064465023324,20.91953932254679,7.6501888531581645,0.30048771707629485,0.2187399156138629,1.1168639971849472,5063.058148889058,16024886,265591,688836
fotonik3d,0.39941030446875314,18.065560162698027,9.745169890366839,0.5597309604868856,0.003969418321469962,21.81954441111711,7.74618642336059,0.3080000728524854,0.22851833932824384,1.114858008514354,4958.64774447239,17725775,916310,440274
wrf,0.41354973255561406,19.41732610090119,7.23188738248183,0.3746722635242821,0.11938871371460068,17.265493646580182,6.917165151925693,0.23333089948445138,0.17118371258695156,1.0810612907911754,4862.661865246107,17558716,506236,421879
omnetpp,0.4956622986246293,12.021533493852878,5.373746142525077,0.48461878207403003,0.002049961050666905,17.393841959056758,7.246469214373635,0.21485843327197116,0.151849645755426,1.0802514988209397,5044.027421279894,11783670,510488,255113
roms,0.7781183384430003,7.97035423678454,2.6983249257960646,0.34689696067828313,0.10153861020604642,8.236502192475637,4.04166090731178,0.21881721136873006,0.12377836332806125,1.1216601919855258,6543.528374083922,6381551,180053,53931
lbm,0.25812435281862467,33.78218949752766,25.33292590167227,0.750014710640045,0.05190514532066326,26.13127949461375,7.993706244816987,0.49745254445534137,0.4074478607002314,1.1790968848057606,4750.540736287819,35652301,2722777,584255
cam4,1.0517211249689402,5.790228956102341,3.824549956973813,0.6864501237550458,0.18672196539551356,16.59730896918056,6.789943297208508,0.30749474551528966,0.23255807984237784,1.1082109705126668,4835.514065707077,5615669,368237,151803

bc,0.3055874309561592,25.449518980962374,19.644489557998984,0.7723546094146161,0.16879848218160223,24.282292509350356,7.958861892382336,0.4502340018875677,0.3656714182833361,1.1538155940792425,4688.10810766785,25929147,2137765,237115
pagerankdelta,0.4002123660374782,19.42281246007034,7.938836130917458,0.42860101586312666,0.014935651963048392,22.109043622051196,7.657950617809746,0.2509303423242615,0.1830088355452291,1.0906744867890972,4935.034753991808,18861845,782818,469695
radii,0.21577444567288898,44.76728907885477,15.901013610866132,0.36080649519202107,0.011196861539634333,20.280926536641324,6.8595023419050065,0.27629166889179074,0.19962688376323445,1.1059332632127643,5051.165784948774,43592153,1124817,1566993
mis,0.4137625700949391,19.475153478073434,10.574590972416987,0.5447771305311988,0.16244047846362059,19.807565906869407,7.278366737890048,0.33656474248721735,0.25970099243552436,1.1158571980932321,4772.1882659057865,18714464,789715,791688
cf,0.31033731518090735,16.12435914203962,16.049092219140885,0.9969264355581838,0.19204718413125446,20.379836609289605,7.738823085799911,0.3892977877503794,0.3009972163811219,1.144588589328976,4885.205174062023,15877433,1402389,17173
bellmanford,0.34599994941569284,29.443989794040064,3.224404935511901,0.11004497574596318,0.0029749816336833365,20.978875280873993,7.526550916419712,0.08939586215813258,0.06079474247631856,1.0314089498314807,5004.909507335462,29614946,177349,366685
pagerank,0.28434685329993553,36.41425985983674,10.86385353272293,0.29844179911676355,0.2104479872238767,20.939918622249508,7.530178725712581,0.23551266122687853,0.17509615275461432,1.079028788847207,4789.43879744331,40453642,698781,610463
triangle,0.7082475800191638,8.509755225757676,6.95904738691548,0.8195834833090796,0.1614632749444181,18.592680690537968,7.2067532144977235,0.37121717683157684,0.29061158427017764,1.1281930574299555,4755.678687349095,9141439,678580,352026

add,0.18291237103275954,62.578157628312404,20.82846971360854,0.3328390385111111,0.23930972341117102,22.17880078255168,7.970553390504511,0.2890400898417252,0.22041489760325372,1.0965247002790832,4745.145107633926,62300956,1573964,1456635
triad,0.21112422024836872,53.77968818523422,17.943302455141744,0.33364337800276067,0.23258238048615693,22.346681845344605,7.96750197476138,0.28808882822532933,0.2197185345958633,1.0960376748394476,4742.410525598618,53476811,1364340,1224544
scale,0.25026156953759404,41.83773780268924,20.919301171552622,0.5000085150087635,0.2350282179913302,23.073530403543266,7.980513945046228,0.39110497218765533,0.3113414955014185,1.1309970898806865,4688.476649763816,41541621,1545202,1468973
copy,0.2124217562394575,50.36203124769281,25.181694811137287,0.5000058574979945,0.22122659968598085,23.4244855350278,7.987328012493643,0.3998664662170121,0.3205389545881742,1.132183101198813,4660.846248832733,50028661,1945594,1645663

delta,0.6086850515703414,18.235318654707566,4.95689244423496,0.2744810367878045,0.09367674322209352,23.145444099445683,7.900808610447703,0.23418724878170985,0.17253988418997465,1.0804992662940958,4839.629981888855,18928485,377219,542568
merced,0.7034638968496821,14.10022016393542,5.62840866557387,0.4154060501290715,0.06813183373110995,22.033501124815498,7.631511188713968,0.3069810848121479,0.23102829629837493,1.109596992014547,4865.479551391856,12039786,380918,348673
whiskey,0.792249215057558,11.931124298481201,4.951769882395466,0.4397482697206554,0.02366281380516804,22.73801183136493,7.751362170285942,0.3116040766083677,0.23168029212667823,1.1161014784746486,4953.722357863956,12576730,449934,215032
charlie,0.7843884115887922,12.081540689788074,5.238513671422295,0.4435155233200629,0.04353611294236506,23.149935718230562,7.676316979277939,0.3229306887429237,0.24350706915415968,1.1173050059547118,4889.713682626108,16701534,503555,497694

