Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.8011919443004123,20.487488499013068,6.065491128690177,0.4348388663561268,0.05932482653548199,23.317098822971435,7.968311752496771,0.3887333525991327,0.2974330021990493,1.1493625585303837,4957.167965579045,0,0,0,0,0
fotonik3d,0.4637452944771749,30.117191159058137,9.766333566881245,0.39230566299138714,0.00753484980332987,23.89352004872586,7.969198810775357,0.36249971431330646,0.27295484198459147,1.1404624818830635,4998.179035198342,0,0,0,0,0
wrf,0.5888912962731441,25.347670372696832,7.24924240938447,0.36165883551895794,0.151711146610076,22.63357410632742,7.968251187506991,0.3195642220682484,0.2492380977013563,1.1033545363835144,4668.450382229592,0,0,0,0,0
omnetpp,0.49546208658563307,13.693796710542157,5.47764866783527,0.44026312994874417,0.0023867217906440516,18.368958009257305,7.4188939042425694,0.2213938698928496,0.1553861738712749,1.0847767484343989,5100.438628891639,0,0,0,0,0
roms,1.0824822423983638,13.162777268460989,2.6963812129247584,0.3316759568316386,0.16997414063742544,11.429982193173611,5.064316310488286,0.2537646165048701,0.1712645715605444,1.1105549894430382,5430.22145699908,0,0,0,0,0
lbm,0.2600096065547021,47.98610465069668,25.363114587849388,0.7504465770073034,0.0475681534411502,24.62537209555878,7.988033108730628,0.5064035422016613,0.4128228959932746,1.1895893796033268,4815.528714040054,0,0,0,0,0
cam4,1.4513417690798875,9.406570835983398,4.151756187723657,0.651859299559455,0.22114757557425957,22.012405585839318,7.924421674076013,0.430458927571751,0.35385118141985344,1.1345078517784135,4554.414098852744,0,0,0,0,0

bc,0.34934034349592125,55.002330725481706,20.44375839223423,0.764821419068367,0.23078309078566578,22.82557738556534,7.9891821393844875,0.5240197989101647,0.44656769312635664,1.1627212762347439,4502.460947891982,0,0,0,0,0
pagerankdelta,0.48069772806556826,24.987786874338187,8.069992358775133,0.3741257063541625,0.016318561332763864,23.232316946344163,7.951725255564545,0.30890649901007033,0.22880154397958158,1.1159104447021213,4971.773978724268,0,0,0,0,0
radii,0.2249934947786498,60.80012220084649,15.983316030229405,0.31060341433516286,0.01441639648679905,23.100973135725322,7.9253674029674475,0.2854587126688747,0.20925199926920618,1.106651238704914,4981.93894899627,0,0,0,0,0
mis,0.5444118693139852,25.963228748366767,10.327432306360643,0.5351045309763882,0.20010667757576242,22.795373366591015,7.972701032188172,0.40732863279050197,0.33377428504310336,1.1241064640826466,4527.03081041682,0,0,0,0,0
cf,0.4713026451397489,48.73658972100589,16.172834636111222,0.9969356690846235,0.20959414141590785,23.071020973935322,7.982404495467881,0.5585363288929662,0.47513476520494563,1.1889205593721428,4612.128456142662,0,0,0,0,0
bellmanford,0.37103484967728956,45.18235561106089,3.2559049389517822,0.08017216094993979,0.004008121665309408,21.917487623951867,7.878222820666245,0.09797473376483912,0.066030190439592,1.0354142445017933,5069.902616937534,0,0,0,0,0
pagerank,0.3352081089705023,70.80908399037591,10.863857391361426,0.2790516242965222,0.2823934117811377,21.39002574199628,7.970730597885936,0.2642115908013094,0.20774100979613808,1.0767483970924068,4519.160870804868,0,0,0,0,0
triangle,0.8260273073355126,16.252195209257806,8.543701004368597,0.7432546671439763,0.20443525678619062,22.92616083565734,7.9780270534741735,0.48200686326933545,0.4033868154605442,1.1517781650641261,4541.656706453775,0,0,0,0,0

add,0.20224732395301737,127.78484818144375,20.880367134593577,0.33284942427268877,0.32243921076245396,19.988759735122024,7.966432431755962,0.30900279523125546,0.2435591868784003,1.0947089335545968,4583.2177867559085,0,0,0,0,0
triad,0.23572216970851753,109.61205520791408,17.98934241005329,0.3337667063102558,0.3244227289867206,19.929426560866972,7.964824706610495,0.3126149102516346,0.24652334918490096,1.0961492503291397,4587.068860354401,0,0,0,0,0
scale,0.2608999018364439,125.75289032486938,21.999944835000413,0.49997368029699646,0.29701802351620077,20.983468237903644,7.982334600289656,0.39504148852278903,0.32197824036491746,1.1207739816396052,4537.829422755375,0,0,0,0,0
copy,0.21732312825180727,125.3664185070637,26.176959836394,0.5000118905098928,0.2917417621658942,21.045966929950016,7.9827213893503135,0.39554230000700075,0.32195382291394903,1.1217429724096557,4547.855376636554,0,0,0,0,0

delta,0.6255270704355125,27.391016615032683,5.086318680063118,0.24300907458510002,0.0767103420706094,22.626907500159337,7.954758970775947,0.25064080372103653,0.18535630659501492,1.0871204322976218,4851.052844456513,0,0,0,0,0
merced,0.6876016621574527,19.819158436488433,5.744292363573057,0.35332684821312693,0.07024302366694728,22.53408038370311,7.916454900026434,0.3039758191490453,0.2286390572790835,1.1082387134565577,4862.234198554478,0,0,0,0,0
whiskey,0.7317679517612047,19.041065094125802,5.174308652981713,0.33851352754829656,0.02064148098868152,22.93854742093737,7.922394019004942,0.3056109213125011,0.22557782136742222,1.115256852968301,4986.103768933386,0,0,0,0,0
charlie,0.7644578631863248,16.01167302855271,5.276646151062884,0.37925744255930044,0.047769677017933665,22.331982757861635,7.742581725180364,0.3191599807446073,0.2394412152805283,1.1170888361575222,4913.728692727886,0,0,0,0,0

mix3,0.3119136579895535,65.61688091854694,29.79166337760421,0.484431435844347,0.07421841280639846,23.470572087882175,7.971750178826515,0.4973538472088713,0.4052491811811245,1.183239572244414,4792.145120797424,0,0,0,0,0
